pagina,endereco,preco,area,quartos,banheiros,vagas,tipo,area_m2,preco_venda,qtd_quartos,qtd_vagas,preco_m2
5,"Apartamento para comprar com 49 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Paraíso, Jacareí",R$ 248.000 Cond. R$ 275,"Tamanho do imóvel
49 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,49.0,248000.0,2.0,1.0,5061.224489795918
5,"Casa para comprar com 175 m², 2 quartos, 2 banheiros, 3 vagas em
Residencial Parque dos Sinos, Jacareí",R$ 480.000 IPTU R$ 465,"Tamanho do imóvel
175 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
3",Casa,175.0,480000.0,2.0,3.0,2742.8571428571427
5,"Casa para comprar com 130 m², 2 quartos, 2 banheiros, 2 vagas em
Jardim Santa Maria, Jacareí",R$ 650.000,"Tamanho do imóvel
130 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,130.0,650000.0,2.0,2.0,5000.0
5,"Casa de condomínio para comprar com 178 m², 3 quartos, 3 banheiros, 4 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.580.000 Cond. R$ 350,"Tamanho do imóvel
178 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
4",Casa,178.0,1580000.0,3.0,4.0,8876.404494382023
5,"Casa para comprar com 266 m², 3 quartos, 3 banheiros, 2 vagas em
Jardim Siesta, Jacareí",R$ 750.000,"Tamanho do imóvel
266 m²","Quantidade de quartos
3","Quantidade de banheiros
3","Quantidade de vagas de garagem
2",Casa,266.0,750000.0,3.0,2.0,2819.5488721804513
5,"Casa de condomínio para comprar com 121 m², 2 quartos, 2 banheiros, 2 vagas em
Jardim Santa Maria, Jacareí",R$ 615.000 Cond. R$ 412 • IPTU R$ 542,"Tamanho do imóvel
121 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,121.0,615000.0,2.0,2.0,5082.644628099173
5,"Casa para comprar com 128 m², 3 quartos, 2 banheiros em
Jardim Nova Esperança, Jacareí",R$ 477.000,"Tamanho do imóvel
128 m²","Quantidade de quartos
3","Quantidade de banheiros
2",,Casa,128.0,477000.0,3.0,,3726.5625
5,"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim das Indústrias, Jacareí",R$ 310.000 Cond. R$ 325,"Tamanho do imóvel
54 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,54.0,310000.0,2.0,1.0,5740.740740740741
5,"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Didinha, Jacareí",R$ 220.000 Cond. R$ 220 • IPTU R$ 308,"Tamanho do imóvel
50 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,50.0,220000.0,2.0,1.0,4400.0
6,"Casa de condomínio para comprar com 560 m², 5 quartos, 4 banheiros, 5 vagas em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 3.200.000 Cond. R$ 700 • IPTU R$ 500,"Tamanho do imóvel
560 m²","Quantidade de quartos
5","Quantidade de banheiros
4","Quantidade de vagas de garagem
5",Casa,560.0,3200000.0,5.0,5.0,5714.285714285715
6,"Apartamento para comprar com 93 m², 3 quartos, 2 banheiros, 1 vaga em
Centro, Jacareí",R$ 640.000 Cond. R$ 636 • IPTU R$ 93,"Tamanho do imóvel
93 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,93.0,640000.0,3.0,1.0,6881.720430107527
6,"Casa de condomínio para comprar com 1000 m², 3 quartos, 6 banheiros, 4 vagas em
Condomínio Residencial Mirante do Vale, Jacareí",R$ 1.920.000 Cond. R$ 650 • IPTU R$ 800,"Tamanho do imóvel
1000 m²","Quantidade de quartos
3","Quantidade de banheiros
6","Quantidade de vagas de garagem
4",Casa,1000.0,1920000.0,3.0,4.0,1920.0
6,"Apartamento para comprar com 78 m², 3 quartos, 2 banheiros, 1 vaga em
Jardim das Indústrias, Jacareí",R$ 394.001 Cond. R$ 540 • IPTU R$ 100,"Tamanho do imóvel
78 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,78.0,394001.0,3.0,1.0,5051.294871794872
6,"Apartamento para comprar com 62 m², 2 quartos, 2 banheiros, 1 vaga em
Pagador de Andrade, Jacareí",R$ 455.000 Cond. R$ 500 • IPTU R$ 60,"Tamanho do imóvel
62 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,62.0,455000.0,2.0,1.0,7338.709677419355
6,"Casa para comprar com 102 m², 2 quartos, 1 banheiro, 2 vagas em
Jardim Califórnia, Jacareí",R$ 390.000 IPTU R$ 80,"Tamanho do imóvel
102 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
2",Casa,102.0,390000.0,2.0,2.0,3823.529411764706
6,"Casa de condomínio para comprar com 80 m², 2 quartos, 2 banheiros, 2 vagas em
Parque Brasil, Jacareí",R$ 405.000 IPTU R$ 510,"Tamanho do imóvel
80 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,80.0,405000.0,2.0,2.0,5062.5
6,"Apartamento para comprar com 53 m², 2 quartos, 1 banheiro, 1 vaga em
Pagador de Andrade, Jacareí",R$ 370.000 Cond. R$ 205 • IPTU R$ 74,"Tamanho do imóvel
53 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,53.0,370000.0,2.0,1.0,6981.132075471698
6,"Apartamento para comprar com 58 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Califórnia, Jacareí",R$ 425.000 Cond. R$ 380 • IPTU R$ 80,"Tamanho do imóvel
58 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,58.0,425000.0,2.0,1.0,7327.586206896552
6,"Apartamento para comprar com 66 m², 3 quartos, 1 banheiro, 2 vagas em
Jardim Califórnia, Jacareí",R$ 480.000,"Tamanho do imóvel
66 m²","Quantidade de quartos
3","Quantidade de banheiros
1","Quantidade de vagas de garagem
2",Apartamento,66.0,480000.0,3.0,2.0,7272.727272727273
6,"Apartamento para comprar com 86 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial São Paulo, Jacareí",R$ 650.000 Cond. R$ 580 • IPTU R$ 50,"Tamanho do imóvel
86 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,86.0,650000.0,3.0,2.0,7558.139534883721
6,"Apartamento para comprar com 69 m², 2 quartos, 1 banheiro, 1 vaga em
Bairro do Colonia, Jacareí",R$ 447.799,"Tamanho do imóvel
69 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,69.0,447799.0,2.0,1.0,6489.840579710145
6,"Apartamento para comprar com 59 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Primavera, Jacareí",R$ 415.000 Cond. R$ 470 • IPTU R$ 53,"Tamanho do imóvel
59 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,59.0,415000.0,2.0,1.0,7033.8983050847455
6,"Apartamento para comprar com 60 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Luiza, Jacareí",R$ 340.000 Cond. R$ 265 • IPTU R$ 50,"Tamanho do imóvel
60 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,60.0,340000.0,2.0,1.0,5666.666666666667
6,"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Santa Maria, Jacareí",R$ 260.000 Cond. R$ 336,"Tamanho do imóvel
54 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,54.0,260000.0,2.0,1.0,4814.814814814815
6,"Casa para comprar com 181 m², 3 quartos, 1 banheiro, 2 vagas em
Loteamento Jardim Sol Nascente, Jacareí",R$ 390.000 Preço abaixo do mercado,"Tamanho do imóvel
181 m²","Quantidade de quartos
3","Quantidade de banheiros
1","Quantidade de vagas de garagem
2",Casa,181.0,390000.0,3.0,2.0,2154.696132596685
6,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Novo Amanhecer, Jacareí",R$ 203.000 Cond. R$ 190,"Tamanho do imóvel
52 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,52.0,203000.0,2.0,1.0,3903.846153846154
6,"Casa de condomínio para comprar com 70 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Jacinto, Jacareí",R$ 275.000 Cond. R$ 390 • IPTU R$ 50,"Tamanho do imóvel
70 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Casa,70.0,275000.0,2.0,1.0,3928.5714285714284
6,"Apartamento para comprar com 62 m², 2 quartos, 2 banheiros, 2 vagas em
Pagador de Andrade, Jacareí",R$ 460.000 Cond. R$ 450 • IPTU R$ 800,"Tamanho do imóvel
62 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,62.0,460000.0,2.0,2.0,7419.354838709677
6,"Casa para comprar com 13369 m², 2 quartos, 1 banheiro, 1 vaga em
Centro, Jacareí",R$ 490.000 IPTU R$ 545,"Tamanho do imóvel
13369 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Casa,13369.0,490000.0,2.0,1.0,36.65195601765278
6,"Apartamento para comprar com 44 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Paraíso, Jacareí",R$ 240.000 Cond. R$ 265 • IPTU R$ 59,"Tamanho do imóvel
44 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,44.0,240000.0,2.0,1.0,5454.545454545455
6,"Apartamento para comprar com 58 m², 2 quartos, 2 banheiros, 2 vagas em
Centro, Jacareí",R$ 425.000 Cond. R$ 350 • IPTU R$ 900,"Tamanho do imóvel
58 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,58.0,425000.0,2.0,2.0,7327.586206896552
7,"Casa de condomínio para comprar com 270 m², 3 quartos, 4 banheiros, 4 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.750.000 Cond. R$ 480 • IPTU R$ 150,"Tamanho do imóvel
270 m²","Quantidade de quartos
3","Quantidade de banheiros
4","Quantidade de vagas de garagem
4",Casa,270.0,1750000.0,3.0,4.0,6481.481481481482
7,"Casa de condomínio para comprar com 272 m², 3 quartos, 5 banheiros, 4 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 2.100.000 Cond. R$ 400 • IPTU R$ 180,"Tamanho do imóvel
272 m²","Quantidade de quartos
3","Quantidade de banheiros
5","Quantidade de vagas de garagem
4",Casa,272.0,2100000.0,3.0,4.0,7720.588235294118
7,"Casa de condomínio para comprar com 160 m², 3 quartos, 2 banheiros, 4 vagas em
Jardim Jacinto, Jacareí",R$ 1.060.000 Cond. R$ 500,"Tamanho do imóvel
160 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
4",Casa,160.0,1060000.0,3.0,4.0,6625.0
7,"Apartamento para comprar com 51 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Califórnia, Jacareí",R$ 262.000 Cond. R$ 275,"Tamanho do imóvel
51 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,51.0,262000.0,2.0,1.0,5137.254901960784
7,"Casa para comprar com 150 m², 3 quartos, 2 banheiros, 2 vagas em
Residencial Parque dos Sinos, Jacareí",R$ 600.000 IPTU R$ 100,"Tamanho do imóvel
150 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,150.0,600000.0,3.0,2.0,4000.0
7,"Casa para comprar com 145 m², 2 quartos, 2 banheiros, 2 vagas em
Residencial Parque dos Sinos, Jacareí",R$ 510.000 IPTU R$ 70,"Tamanho do imóvel
145 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,145.0,510000.0,2.0,2.0,3517.2413793103447
7,"Casa para comprar com 116 m², 2 quartos, 1 banheiro, 2 vagas em
Cidade Nova Jacareí, Jacareí",R$ 405.000 IPTU R$ 556,"Tamanho do imóvel
116 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
2",Casa,116.0,405000.0,2.0,2.0,3491.3793103448274
7,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim das Indústrias, Jacareí",R$ 200.000 Cond. R$ 245,"Tamanho do imóvel
52 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,52.0,200000.0,2.0,1.0,3846.153846153846
7,"Apartamento para comprar com 53 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim das Indústrias, Jacareí",R$ 320.000 Cond. R$ 300,"Tamanho do imóvel
53 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,53.0,320000.0,2.0,1.0,6037.735849056604
7,"Casa para comprar com 112 m², 2 quartos, 2 banheiros, 1 vaga em
Centro, Jacareí",R$ 450.000 IPTU R$ 1.000,"Tamanho do imóvel
112 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Casa,112.0,450000.0,2.0,1.0,4017.8571428571427
7,"Casa para comprar com 84 m², 2 quartos, 1 banheiro, 2 vagas em
Residencial Santa Paula, Jacareí",R$ 500.000 IPTU R$ 414,"Tamanho do imóvel
84 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
2",Casa,84.0,500000.0,2.0,2.0,5952.380952380952
7,"Apartamento para comprar com 52 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim das Indústrias, Jacareí",R$ 375.000 Cond. R$ 279 • IPTU R$ 22,"Tamanho do imóvel
52 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,52.0,375000.0,2.0,1.0,7211.538461538462
7,"Casa para comprar com 125 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Colônia, Jacareí",R$ 279.000 IPTU R$ 100 Preço abaixo do mercado,"Tamanho do imóvel
125 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Casa,125.0,279000.0,2.0,1.0,2232.0
7,"Apartamento para comprar com 66 m², 2 quartos, 2 banheiros, 1 vaga em
Residencial São Paulo, Jacareí",R$ 420.000 Cond. R$ 610 • IPTU R$ 49,"Tamanho do imóvel
66 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,66.0,420000.0,2.0,1.0,6363.636363636364
7,"Casa para comprar com 83 m², 2 quartos, 2 banheiros, 2 vagas em
Residencial Santa Paula, Jacareí",R$ 480.000 IPTU R$ 600,"Tamanho do imóvel
83 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,83.0,480000.0,2.0,2.0,5783.1325301204815
7,"Casa para comprar com 180 m², 2 quartos, 3 banheiros, 3 vagas em
Cidade Jardim, Jacareí",R$ 745.000 IPTU R$ 1.300,"Tamanho do imóvel
180 m²","Quantidade de quartos
2","Quantidade de banheiros
3","Quantidade de vagas de garagem
3",Casa,180.0,745000.0,2.0,3.0,4138.888888888889
7,"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Novo Amanhecer, Jacareí",R$ 203.000 Cond. R$ 190,"Tamanho do imóvel
50 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,50.0,203000.0,2.0,1.0,4060.0
7,"Apartamento para comprar com 64-65 m², 2 quartos, 2 banheiros, 1 vaga em
Jardim Califórnia, Jacareí",R$ 410.000 Cond. R$ 390 • IPTU R$ 650,"Tamanho do imóvel
64-65 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,64.0,410000.0,2.0,1.0,6406.25
7,"Casa para comprar com 190 m², 3 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 882.000 IPTU R$ 77,"Tamanho do imóvel
190 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,190.0,882000.0,3.0,2.0,4642.105263157895
7,"Apartamento para comprar com 83 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Califórnia, Jacareí",R$ 485.000 Cond. R$ 410,"Tamanho do imóvel
83 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,83.0,485000.0,3.0,2.0,5843.373493975903
7,"Apartamento para comprar com 50 m², 2 quartos, 1 banheiro, 1 vaga em
Cidade Jardim, Jacareí",R$ 260.000 Cond. R$ 321,"Tamanho do imóvel
50 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,50.0,260000.0,2.0,1.0,5200.0
7,"Apartamento para comprar com 80 m², 3 quartos, 2 banheiros, 2 vagas em
Vila Machado, Jacareí",R$ 445.000 Cond. R$ 495 • IPTU R$ 795,"Tamanho do imóvel
80 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,80.0,445000.0,3.0,2.0,5562.5
7,"Casa para comprar com 75 m², 2 quartos, 2 banheiros, 2 vagas em
Loteamento Villa Branca, Jacareí",R$ 570.000,"Tamanho do imóvel
75 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Casa,75.0,570000.0,2.0,2.0,7600.0
7,"Sobrado para comprar com 120 m², 3 quartos, 1 banheiro, 1 vaga em
Vila Zezé, Jacareí",R$ 400.000,"Tamanho do imóvel
120 m²","Quantidade de quartos
3","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Casa,120.0,400000.0,3.0,1.0,3333.3333333333335
7,"Casa para comprar com 220 m², 3 quartos, 2 banheiros, 6 vagas em
Residencial Santa Paula, Jacareí",R$ 900.000 IPTU R$ 1.200,"Tamanho do imóvel
220 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
6",Casa,220.0,900000.0,3.0,6.0,4090.909090909091
8,"Casa para comprar com 200 m², 3 quartos, 2 banheiros, 3 vagas em
Centro, Jacareí",R$ 280.000 IPTU R$ 75,"Tamanho do imóvel
200 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
3",Casa,200.0,280000.0,3.0,3.0,1400.0
8,"Casa de condomínio para comprar com 310 m², 4 quartos, 6 banheiros, 4 vagas em
Jardim Califórnia, Jacareí",R$ 2.700.000 Cond. R$ 750 • IPTU R$ 700,"Tamanho do imóvel
310 m²","Quantidade de quartos
4","Quantidade de banheiros
6","Quantidade de vagas de garagem
4",Casa,310.0,2700000.0,4.0,4.0,8709.677419354839
8,"Apartamento para comprar com 62 m², 2 quartos, 2 banheiros, 1 vaga em
Pagador de Andrade, Jacareí",R$ 510.000 Cond. R$ 360,"Tamanho do imóvel
62 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,62.0,510000.0,2.0,1.0,8225.806451612903
8,"Casa de condomínio para comprar com 70 m², 2 quartos, 1 banheiro, 1 vaga em
Jardim Jacinto, Jacareí",R$ 275.000 Cond. R$ 390,"Tamanho do imóvel
70 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Casa,70.0,275000.0,2.0,1.0,3928.5714285714284
8,"Apartamento para comprar com 80 m², 3 quartos, 2 banheiros, 2 vagas em
Vila Machado, Jacareí",R$ 465.000 Cond. R$ 553,"Tamanho do imóvel
80 m²","Quantidade de quartos
3","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,80.0,465000.0,3.0,2.0,5812.5
8,"Apartamento para comprar com 74 m², 2 quartos, 2 banheiros, 1 vaga em
Bairro do Colonia, Jacareí",R$ 345.001 Cond. R$ 350 • IPTU R$ 600 Preço abaixo do mercado,"Tamanho do imóvel
74 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
1",Apartamento,74.0,345001.0,2.0,1.0,4662.175675675676
8,"Apartamento para comprar com 52 m², 1 quarto, 1 banheiro, 1 vaga em
Jardim Primavera, Jacareí",R$ 270.000 Preço abaixo do mercado,"Tamanho do imóvel
52 m²","Quantidade de quartos
1","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,52.0,270000.0,1.0,1.0,5192.307692307692
8,"Apartamento para comprar com 62 m², 2 quartos, 2 banheiros, 2 vagas em
Pagador de Andrade, Jacareí",R$ 425.000 Cond. R$ 530,"Tamanho do imóvel
62 m²","Quantidade de quartos
2","Quantidade de banheiros
2","Quantidade de vagas de garagem
2",Apartamento,62.0,425000.0,2.0,2.0,6854.8387096774195
8,"Apartamento para comprar com 64 m², 3 quartos, 1 banheiro, 1 vaga em
Loteamento Jardim Sol Nascente, Jacareí",R$ 310.000,"Tamanho do imóvel
64 m²","Quantidade de quartos
3","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,64.0,310000.0,3.0,1.0,4843.75
8,"Apartamento para comprar com 55 m², 2 quartos, 1 banheiro, 1 vaga em
Parque Santo Antônio, Jacareí",R$ 360.000 Cond. R$ 390 • IPTU R$ 40,"Tamanho do imóvel
55 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,55.0,360000.0,2.0,1.0,6545.454545454545
8,"Apartamento para comprar com 38 m², 2 quartos, 1 banheiro, 1 vaga em
Vila Nova Aliança, Jacareí",R$ 210.000 Cond. R$ 280 • IPTU R$ 40,"Tamanho do imóvel
38 m²","Quantidade de quartos
2","Quantidade de banheiros
1","Quantidade de vagas de garagem
1",Apartamento,38.0,210000.0,2.0,1.0,5526.315789473684
8,"Casa de condomínio para comprar com 1000 m² em
Condomínio Vert Ville, Jacareí",R$ 100.000 Cond. R$ 100 • IPTU R$ 10,"Tamanho do imóvel
1000 m²",,,,Casa,1000.0,100000.0,,,100.0
8,"Casa de condomínio para comprar com 240-255 m², 3 quartos, 2 banheiros, 4 vagas em
Condomínio Vem Viver Jacareí, Jacareí",R$ 1.650.000 Cond. R$ 360 • IPTU R$ 1.500,"Tamanho do imóvel
240-255 m²","Quantidade de quartos
3","Quantidade de banheiros
2-4","Quantidade de vagas de garagem
4",Casa,240.0,1650000.0,3.0,4.0,6875.0
